timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-17 07:16,4.092,0.05,28.56,73.96,5650.0
2026-05-17 07:26,7.808,0.08,27.98,76.20,9138.3
2026-05-17 07:36,5.592,0.06,28.10,74.24,7980.0
2026-05-17 07:46,7.292,0.07,28.21,74.43,9101.7
2026-05-17 07:56,5.592,0.06,28.35,75.15,8237.5
2026-05-17 08:06,7.932,0.09,28.58,75.02,10110.0
2026-05-17 08:16,8.388,0.14,29.53,71.64,13913.3
2026-05-17 08:26,8.052,0.10,30.05,70.60,11661.7
2026-05-17 08:36,8.540,0.18,30.74,68.17,16470.0
2026-05-17 08:46,8.776,0.21,32.74,63.98,23361.7
2026-05-17 08:56,8.880,0.23,34.17,59.90,24519.2
2026-05-17 09:06,8.688,0.19,34.39,59.37,18665.0
2026-05-17 09:16,8.348,0.14,34.93,58.65,17469.2
2026-05-17 09:26,9.032,0.25,34.12,61.52,32908.3
2026-05-17 09:36,8.552,0.18,35.30,57.35,24813.3
2026-05-17 09:46,8.668,0.19,35.63,55.78,23319.2
2026-05-17 09:56,9.060,0.28,36.64,52.43,33565.0
2026-05-17 10:06,8.448,0.18,37.80,50.29,21473.3
2026-05-17 10:16,10.000,0.50,39.49,46.90,54612.5
2026-05-17 10:26,9.400,0.37,40.26,42.82,38335.8
2026-05-17 10:36,8.344,0.15,39.55,45.47,17929.2
2026-05-17 10:46,10.320,0.58,38.78,46.74,54612.5
2026-05-17 10:56,10.336,0.58,41.65,41.44,54612.5
2026-05-17 11:06,9.648,0.42,37.77,48.51,43912.5
2026-05-17 11:16,10.008,0.50,38.49,46.41,54612.5
2026-05-17 11:26,8.804,0.25,41.46,38.70,31647.5
2026-05-17 11:36,10.512,0.63,42.57,39.56,54612.5
2026-05-17 11:46,8.052,0.11,40.63,42.38,13800.8
2026-05-17 11:56,9.748,0.45,40.55,41.61,52416.7
2026-05-17 12:06,10.516,0.64,44.08,36.61,54612.5
2026-05-17 12:16,10.068,0.53,44.95,33.62,54612.5
2026-05-17 12:26,10.628,0.67,45.92,30.96,54612.5
2026-05-17 12:36,10.252,0.59,46.55,31.40,54612.5
2026-05-17 12:46,10.384,0.61,45.23,33.46,54612.5
2026-05-17 12:56,10.020,0.53,46.87,29.70,54612.5
2026-05-17 13:05,9.856,0.48,43.33,35.83,54612.5
2026-05-17 13:15,9.176,0.33,43.50,36.32,41076.7
2026-05-17 13:25,9.320,0.36,42.98,37.42,44612.5
2026-05-17 13:35,9.160,0.32,42.11,38.37,39698.3
2026-05-17 13:45,9.284,0.35,41.87,38.72,42980.0
2026-05-17 13:55,9.388,0.37,41.36,40.32,45495.0
2026-05-17 14:05,9.212,0.34,43.04,37.39,42180.8
2026-05-17 14:15,9.096,0.30,41.57,40.28,37946.7
2026-05-17 14:25,9.012,0.28,41.06,41.35,35261.7
2026-05-17 14:35,9.232,0.33,42.17,39.84,41028.3
2026-05-17 14:45,8.752,0.23,41.17,41.31,29035.8
2026-05-17 14:55,8.572,0.20,41.09,41.54,26922.5
2026-05-17 15:05,9.044,0.29,40.84,41.07,38705.8
2026-05-17 15:15,8.448,0.18,38.41,46.77,23788.3
2026-05-17 15:25,8.260,0.14,38.38,47.56,20025.8
2026-05-17 15:35,8.408,0.16,37.14,49.56,21651.7
2026-05-17 15:45,8.412,0.17,37.22,49.79,21339.2
2026-05-17 15:55,8.280,0.14,37.18,49.20,18595.0
2026-05-17 16:05,7.888,0.09,35.62,52.77,11470.8
2026-05-17 16:15,7.884,0.09,34.68,54.29,10874.2
2026-05-17 16:25,6.312,0.07,33.83,58.32,8674.2
2026-05-17 16:35,7.552,0.08,33.70,58.98,9895.8
2026-05-17 16:45,6.764,0.07,33.68,60.25,8515.8
2026-05-17 16:55,7.688,0.08,33.63,59.29,9675.8
2026-05-17 17:05,6.680,0.07,33.35,61.54,8441.7
2026-05-17 17:15,5.336,0.06,33.29,61.55,7843.3
2026-05-17 17:25,5.732,0.06,32.97,61.99,7854.2
2026-05-17 17:35,4.628,0.05,33.01,62.69,6637.5
2026-05-17 17:45,3.464,0.03,32.54,63.25,4026.7
2026-05-17 17:55,3.236,0.02,31.78,66.11,2595.0
2026-05-17 18:05,3.228,0.01,31.52,67.24,1551.7
2026-05-17 18:15,3.232,0.01,31.21,67.69,1336.7
2026-05-17 18:25,3.164,0.01,31.03,69.04,749.2
2026-05-17 18:35,3.164,0.01,30.83,69.94,631.7
2026-05-17 18:45,2.576,0.00,30.59,70.18,234.2
2026-05-17 18:55,2.576,0.00,30.45,69.28,100.0
2026-05-17 19:05,1.816,0.00,30.41,69.78,3.3
