timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-09 07:55,5.184,0.06,29.68,66.58,8523.3
2026-05-09 08:05,6.348,0.07,30.32,63.55,8445.0
2026-05-09 08:15,8.040,0.11,30.91,61.17,13123.3
2026-05-09 08:25,8.048,0.11,32.06,58.75,13760.0
2026-05-09 08:35,8.084,0.12,32.76,56.77,14878.3
2026-05-09 08:45,8.108,0.11,33.24,56.46,14513.3
2026-05-09 08:55,8.252,0.13,33.64,55.29,16120.0
2026-05-09 09:05,8.372,0.16,34.34,54.40,19077.5
2026-05-09 09:15,8.500,0.18,35.32,51.54,20585.0
2026-05-09 09:25,8.600,0.20,36.01,49.22,22374.2
2026-05-09 09:35,8.688,0.22,36.72,48.30,22134.2
2026-05-09 09:45,8.740,0.24,37.32,47.36,26452.5
2026-05-09 09:55,8.820,0.26,38.17,44.98,28993.3
2026-05-09 10:05,8.836,0.25,38.88,43.72,29830.0
2026-05-09 10:15,8.800,0.25,39.52,41.37,30610.8
2026-05-09 10:25,8.748,0.25,39.22,42.26,30188.3
2026-05-09 10:35,8.932,0.29,39.74,39.96,33023.3
2026-05-09 10:45,9.080,0.32,40.55,39.05,36421.7
2026-05-09 10:55,9.124,0.32,40.52,40.44,36157.5
2026-05-09 11:05,8.804,0.26,39.85,39.30,30435.8
2026-05-09 11:15,9.116,0.33,41.22,39.13,38789.2
2026-05-09 11:25,9.556,0.44,43.23,37.25,49190.8
2026-05-09 11:35,9.652,0.47,44.77,33.17,54118.3
2026-05-09 11:45,9.736,0.48,46.25,31.18,54612.5
2026-05-09 11:55,8.720,0.24,45.68,31.72,31269.2
2026-05-09 12:05,9.260,0.37,46.40,31.12,47985.0
2026-05-09 12:15,10.048,0.57,48.04,27.85,54612.5
2026-05-09 12:25,9.992,0.57,49.24,27.50,54612.5
2026-05-09 12:35,9.904,0.54,49.17,27.61,54612.5
2026-05-09 12:45,10.228,0.63,49.20,27.14,54612.5
2026-05-09 12:55,10.296,0.64,52.07,24.05,54612.5
2026-05-09 13:05,10.292,0.64,52.09,22.76,54612.5
2026-05-09 13:14,10.264,0.62,52.09,24.53,54612.5
2026-05-09 13:24,10.316,0.63,49.73,26.27,54612.5
2026-05-09 13:34,9.948,0.55,50.62,25.21,54612.5
2026-05-09 13:44,10.184,0.61,51.97,25.31,54612.5
2026-05-09 13:54,10.124,0.59,52.13,23.72,54612.5
2026-05-09 14:04,10.204,0.62,52.37,24.41,54612.5
2026-05-09 14:14,9.952,0.54,50.79,25.77,54612.5
2026-05-09 14:24,9.788,0.49,49.96,27.42,54612.5
2026-05-09 14:34,8.748,0.24,46.31,31.96,34517.5
2026-05-09 14:44,9.256,0.34,42.50,38.09,48176.7
2026-05-09 14:54,9.900,0.51,46.63,31.42,54612.5
2026-05-09 15:04,8.892,0.27,44.95,34.39,36116.7
2026-05-09 15:14,8.688,0.23,44.43,34.82,28500.0
2026-05-09 15:24,8.196,0.13,41.29,40.72,17384.2
2026-05-09 15:34,8.392,0.16,40.16,42.00,20494.2
2026-05-09 15:44,8.408,0.17,39.86,43.45,21381.7
2026-05-09 15:54,8.124,0.12,39.63,43.58,15696.7
2026-05-09 16:04,6.372,0.07,38.22,46.69,8900.8
2026-05-09 16:14,8.020,0.11,37.23,48.31,14119.2
2026-05-09 16:24,7.952,0.10,36.66,50.52,12897.5
2026-05-09 16:34,6.632,0.07,36.55,49.67,10030.8
2026-05-09 16:44,7.828,0.09,36.44,49.56,12105.8
2026-05-09 16:54,7.904,0.09,36.48,50.61,11760.0
2026-05-09 17:04,4.312,0.05,35.97,51.99,6595.8
2026-05-09 17:14,7.496,0.08,35.84,52.80,10167.5
2026-05-09 17:24,5.464,0.06,35.04,53.30,8223.3
2026-05-09 17:34,7.448,0.08,35.29,51.97,10070.0
2026-05-09 17:44,3.416,0.04,34.40,57.71,4250.0
2026-05-09 17:54,3.648,0.04,33.64,55.77,4805.0
2026-05-09 18:04,3.464,0.04,32.92,61.43,4215.0
2026-05-09 18:14,3.268,0.03,32.66,61.69,3475.0
2026-05-09 18:24,3.236,0.02,32.25,63.20,2400.8
2026-05-09 18:34,3.204,0.01,31.80,63.66,805.8
2026-05-09 18:44,2.552,0.00,31.52,65.12,176.7
