timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-10 08:41,4.252,0.05,29.78,72.88,15840.0
2026-05-10 08:51,7.460,0.08,31.08,68.50,14890.0
2026-05-10 09:01,8.052,0.10,32.82,63.02,10390.8
2026-05-10 09:11,8.480,0.18,34.52,58.22,28715.8
2026-05-10 09:21,9.092,0.30,36.67,53.27,26376.7
2026-05-10 09:31,9.180,0.33,38.38,49.12,34621.7
2026-05-10 09:41,8.944,0.29,39.62,46.33,14833.3
2026-05-10 09:51,8.704,0.23,40.40,47.38,36168.3
2026-05-10 10:01,8.912,0.28,41.97,39.99,35450.8
2026-05-10 10:11,9.260,0.36,42.96,39.07,42763.3
2026-05-10 10:21,9.104,0.32,43.48,38.60,46689.2
2026-05-10 10:31,9.432,0.40,44.31,37.06,50235.8
2026-05-10 10:41,9.988,0.55,46.87,35.95,54612.5
2026-05-10 10:51,9.956,0.54,48.65,32.59,54612.5
2026-05-10 11:01,10.056,0.57,49.01,29.18,54612.5
2026-05-10 11:11,10.100,0.57,49.90,27.63,54612.5
2026-05-10 11:21,10.108,0.58,50.97,26.44,54612.5
2026-05-10 11:31,10.208,0.61,51.96,25.33,54612.5
2026-05-10 11:41,10.204,0.61,52.81,24.67,54612.5
2026-05-10 11:51,10.092,0.57,52.43,25.32,54612.5
2026-05-10 12:01,10.200,0.62,52.98,26.39,54612.5
2026-05-10 12:11,10.180,0.60,52.41,24.07,54612.5
2026-05-10 12:21,10.212,0.61,52.12,24.13,54612.5
2026-05-10 12:31,10.168,0.60,53.91,23.19,54612.5
2026-05-10 12:41,10.200,0.61,54.27,21.50,54612.5
2026-05-10 12:51,10.140,0.60,53.96,22.55,54612.5
2026-05-10 13:01,10.148,0.59,54.62,20.87,54612.5
2026-05-10 13:11,10.076,0.57,53.13,21.80,54612.5
2026-05-10 13:21,9.804,0.51,54.02,21.17,54612.5
2026-05-10 13:31,9.716,0.49,52.90,23.42,54612.5
2026-05-10 13:41,9.828,0.51,52.84,23.14,54612.5
2026-05-10 13:51,9.476,0.41,51.70,24.46,54612.5
2026-05-10 14:01,9.660,0.46,53.36,22.81,54612.5
2026-05-10 14:11,9.564,0.45,52.71,23.84,54612.5
2026-05-10 14:21,9.464,0.41,52.88,23.30,54612.5
2026-05-10 14:31,9.392,0.40,53.18,24.41,54612.5
2026-05-10 14:41,9.220,0.35,51.88,24.39,54612.5
2026-05-10 14:51,8.100,0.13,48.74,28.49,21625.0
2026-05-10 15:01,8.960,0.29,48.68,29.00,49585.8
2026-05-10 15:11,8.636,0.22,44.77,34.45,50270.0
2026-05-10 15:21,8.184,0.13,42.66,37.89,22506.7
2026-05-10 15:31,8.140,0.13,41.31,39.46,20135.8
2026-05-10 15:41,7.964,0.10,39.91,43.45,16376.7
2026-05-10 15:51,7.608,0.08,39.14,45.52,11763.3
2026-05-10 16:01,7.720,0.08,38.12,47.43,10435.0
2026-05-10 16:11,8.124,0.12,38.02,48.25,18227.5
2026-05-10 16:21,7.976,0.10,38.21,48.05,15187.5
2026-05-10 16:30,7.912,0.09,37.40,49.89,13650.8
2026-05-10 16:40,6.916,0.07,36.54,52.42,9920.0
2026-05-10 16:50,4.504,0.05,35.27,55.88,7107.5
2026-05-10 17:00,5.752,0.06,35.10,54.31,7963.3
2026-05-10 17:10,7.776,0.08,35.44,55.32,11175.0
2026-05-10 17:20,8.016,0.10,36.37,53.56,14240.0
2026-05-10 17:30,7.996,0.10,36.38,53.46,14106.7
2026-05-10 17:40,7.512,0.08,36.59,53.21,10188.3
2026-05-10 17:50,5.704,0.06,36.53,52.53,8025.0
2026-05-10 18:00,3.844,0.05,35.42,55.88,5232.5
2026-05-10 18:10,3.416,0.04,34.83,55.67,4159.2
2026-05-10 18:20,3.216,0.02,34.16,58.77,2320.0
2026-05-10 18:30,3.208,0.01,33.11,61.88,1176.7
2026-05-10 18:40,2.904,0.00,32.74,63.49,395.0
2026-05-10 18:50,2.360,0.00,32.18,64.08,75.0
2026-05-10 19:00,2.304,0.00,31.89,65.23,8.3
2026-05-10 19:10,0.712,0.00,31.70,66.92,0.0
