timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-11 07:24,3.244,0.01,30.22,69.66,1540.8
2026-05-11 07:34,3.292,0.03,29.36,72.31,4220.0
2026-05-11 07:43,3.332,0.04,29.39,71.66,5361.7
2026-05-11 07:53,3.364,0.04,29.62,71.44,5911.7
2026-05-11 08:03,3.608,0.05,29.81,71.21,6900.8
2026-05-11 08:13,4.524,0.07,30.41,69.69,9605.0
2026-05-11 08:23,7.852,0.09,31.01,67.97,11603.3
2026-05-11 08:33,8.048,0.11,31.79,66.00,15132.5
2026-05-11 08:43,8.100,0.11,32.58,64.06,14660.8
2026-05-11 08:53,8.100,0.12,33.34,61.79,15678.3
2026-05-11 09:03,8.108,0.12,33.47,61.30,15876.7
2026-05-11 09:13,8.236,0.14,33.81,60.05,17754.2
2026-05-11 09:23,8.444,0.17,34.92,57.56,29218.3
2026-05-11 09:33,8.600,0.19,37.32,52.37,26385.8
2026-05-11 09:43,8.548,0.18,37.80,49.75,24371.7
2026-05-11 09:53,8.908,0.25,37.53,49.77,27418.3
2026-05-11 10:03,9.208,0.32,40.21,43.77,39961.7
2026-05-11 10:13,9.240,0.33,41.47,41.26,40282.5
2026-05-11 10:23,9.156,0.31,43.03,36.95,42370.0
2026-05-11 10:33,9.148,0.30,43.87,38.01,45920.0
2026-05-11 10:43,9.268,0.33,44.82,34.52,51836.7
2026-05-11 10:53,9.832,0.48,45.92,32.85,54612.5
2026-05-11 11:03,10.060,0.55,47.44,33.12,54612.5
2026-05-11 11:13,10.012,0.54,47.05,31.39,54612.5
2026-05-11 11:23,10.120,0.57,48.47,27.77,54612.5
2026-05-11 11:33,10.204,0.58,49.60,26.73,54612.5
2026-05-11 11:43,10.228,0.61,50.37,26.95,54612.5
2026-05-11 11:53,10.340,0.62,51.54,24.98,54612.5
2026-05-11 12:03,10.260,0.62,51.97,23.82,54612.5
2026-05-11 12:13,10.200,0.60,51.26,24.94,54612.5
2026-05-11 12:23,10.300,0.62,50.84,24.53,54612.5
2026-05-11 12:33,10.304,0.63,51.53,23.45,54612.5
2026-05-11 12:43,10.272,0.63,52.00,22.47,54612.5
2026-05-11 12:53,10.252,0.62,51.97,22.18,54612.5
2026-05-11 13:03,10.288,0.61,51.71,22.67,54612.5
2026-05-11 13:13,10.288,0.61,52.31,21.31,54612.5
2026-05-11 13:23,10.188,0.60,51.88,21.93,54612.5
2026-05-11 13:33,10.180,0.60,52.89,23.46,54612.5
2026-05-11 13:43,10.124,0.58,53.53,22.49,54612.5
2026-05-11 13:53,10.068,0.56,53.95,21.20,54612.5
2026-05-11 14:03,10.028,0.56,53.55,20.66,54612.5
2026-05-11 14:13,9.932,0.52,53.40,20.69,54612.5
2026-05-11 14:23,9.792,0.49,53.44,21.51,54612.5
2026-05-11 14:33,9.684,0.47,53.45,22.52,54612.5
2026-05-11 14:43,9.564,0.44,52.08,23.17,54612.5
2026-05-11 14:53,9.472,0.42,51.47,24.29,54612.5
2026-05-11 15:03,9.412,0.39,49.57,25.90,54612.5
2026-05-11 15:13,9.252,0.36,47.36,29.07,49650.0
2026-05-11 15:23,8.036,0.11,44.52,33.56,43028.3
2026-05-11 15:33,7.908,0.09,40.79,39.57,14327.5
2026-05-11 15:43,7.820,0.09,39.21,42.18,13867.5
2026-05-11 15:52,7.804,0.09,38.36,44.51,13310.0
2026-05-11 16:02,7.364,0.08,37.51,46.55,12060.8
2026-05-11 16:12,7.588,0.08,37.53,46.84,11956.7
2026-05-11 16:22,7.936,0.09,37.51,46.12,13339.2
2026-05-11 16:32,8.304,0.15,37.64,46.66,20047.5
2026-05-11 16:42,8.092,0.12,38.58,43.05,16663.3
2026-05-11 16:52,8.152,0.13,37.85,45.41,17357.5
2026-05-11 17:02,7.892,0.09,37.33,45.58,11547.5
2026-05-11 17:12,4.440,0.05,35.16,43.13,6867.5
2026-05-11 17:22,3.240,0.03,33.73,54.23,3546.7
2026-05-11 17:32,3.228,0.02,31.51,60.11,2716.7
2026-05-11 17:42,3.228,0.02,31.20,58.41,2634.2
2026-05-11 17:52,3.236,0.03,31.39,59.97,2933.3
2026-05-11 18:02,3.228,0.02,31.56,58.76,1823.3
2026-05-11 18:12,3.224,0.01,31.06,57.06,1045.0
2026-05-11 18:22,3.128,0.01,30.23,56.55,533.3
2026-05-11 18:32,3.004,0.00,30.54,56.74,341.7
2026-05-11 18:42,2.764,0.00,30.61,59.25,218.3
2026-05-11 18:52,2.472,0.00,30.05,60.52,43.3
2026-05-11 19:02,1.800,0.00,30.01,56.86,2.5
2026-05-11 19:12,0.580,0.00,30.40,60.84,0.0
