timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-19 09:38,3.284,0.02,28.74,79.14,2218.3
2026-05-19 09:48,8.520,0.16,29.33,76.12,20734.2
2026-05-19 09:58,8.412,0.16,29.14,77.19,19945.8
2026-05-19 10:08,8.340,0.14,29.04,76.65,18045.0
2026-05-19 10:18,8.280,0.13,29.07,77.45,17007.5
2026-05-19 10:28,8.236,0.13,28.66,79.88,16159.2
2026-05-19 10:38,8.236,0.12,28.61,79.27,16189.2
2026-05-19 10:48,8.340,0.14,28.26,85.30,17975.0
2026-05-19 10:58,8.580,0.17,28.05,85.38,22353.3
2026-05-19 11:08,8.700,0.19,28.51,86.59,24308.3
2026-05-19 11:18,8.820,0.22,28.51,86.84,26991.7
2026-05-19 11:28,8.524,0.16,29.48,80.20,20630.8
2026-05-19 11:38,8.560,0.17,29.69,77.73,22596.7
2026-05-19 11:48,8.552,0.17,30.47,76.27,23775.8
2026-05-19 11:58,8.624,0.18,30.94,73.78,25342.5
2026-05-19 12:08,8.516,0.17,31.48,71.17,23182.5
2026-05-19 12:18,8.496,0.16,31.52,71.06,22185.8
2026-05-19 12:28,8.400,0.14,31.65,70.90,20695.0
2026-05-19 12:38,7.964,0.09,31.49,69.83,12700.8
2026-05-19 12:48,8.276,0.13,31.00,71.36,18388.3
2026-05-19 12:58,8.856,0.22,32.17,68.28,31083.3
2026-05-19 13:07,8.560,0.18,32.81,65.91,25760.0
2026-05-19 13:17,8.392,0.15,32.88,63.79,21584.2
2026-05-19 13:27,8.256,0.13,32.66,65.98,19075.8
2026-05-19 13:37,8.384,0.15,32.62,65.57,21140.0
2026-05-19 13:47,8.420,0.16,32.66,66.37,22810.8
2026-05-19 13:57,8.472,0.16,32.97,67.70,22854.2
2026-05-19 14:07,8.344,0.15,32.57,64.72,21326.7
2026-05-19 14:17,8.524,0.17,32.23,66.23,25195.0
2026-05-19 14:27,8.400,0.16,32.27,68.41,22233.3
2026-05-19 14:37,8.532,0.17,32.45,66.32,23775.0
2026-05-19 14:47,8.460,0.16,32.74,66.80,20905.0
2026-05-19 14:57,8.024,0.10,31.66,69.50,13462.5
2026-05-19 15:07,7.736,0.08,29.98,76.30,11423.3
2026-05-19 15:17,7.788,0.08,29.53,75.57,11710.8
2026-05-19 15:27,7.820,0.08,29.76,76.33,11521.7
2026-05-19 15:37,7.680,0.08,29.84,72.06,10709.2
2026-05-19 15:47,7.436,0.07,29.87,74.76,9853.3
2026-05-19 15:57,7.944,0.09,30.15,71.89,12139.2
2026-05-19 16:07,8.188,0.12,30.62,71.23,16325.0
2026-05-19 16:17,8.340,0.14,31.28,68.24,18080.0
2026-05-19 16:27,8.220,0.13,31.85,65.82,16788.3
2026-05-19 16:37,8.160,0.12,32.06,67.03,15168.3
2026-05-19 16:47,8.032,0.10,31.58,67.31,13845.0
2026-05-19 16:57,8.036,0.10,31.53,69.69,13037.5
2026-05-19 17:07,7.740,0.08,31.27,68.74,10584.2
2026-05-19 17:17,5.480,0.06,30.81,72.31,8052.5
2026-05-19 17:27,5.448,0.06,30.48,72.31,8406.7
2026-05-19 17:37,4.164,0.05,30.16,74.74,6561.7
2026-05-19 17:47,3.900,0.04,29.79,75.71,5669.2
2026-05-19 17:57,3.468,0.04,29.43,76.22,4636.7
2026-05-19 18:07,3.276,0.03,28.94,77.24,3272.5
2026-05-19 18:17,3.260,0.02,28.57,78.69,2315.0
2026-05-19 18:27,3.244,0.01,28.18,80.81,1235.8
2026-05-19 18:37,3.024,0.00,27.79,80.91,486.7
2026-05-19 18:47,2.504,0.00,27.41,82.91,135.0
2026-05-19 18:57,2.460,0.00,27.24,83.29,17.5
2026-05-19 19:07,0.844,0.00,27.13,84.44,0.8
2026-05-19 19:17,0.328,0.00,26.92,84.94,0.0
2026-05-19 19:27,0.280,0.00,26.70,85.26,0.0
2026-05-19 19:37,0.276,0.00,26.57,86.46,0.0
2026-05-19 19:47,0.276,0.00,26.46,86.52,0.0
2026-05-19 19:56,0.276,0.00,26.35,86.50,0.0
2026-05-19 20:06,0.276,0.00,26.27,88.95,0.0
