timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-26 08:59,8.820,0.23,29.81,75.49,51738.3
2026-05-26 09:10,8.376,0.15,34.10,59.25,18840.8
2026-05-26 09:19,8.224,0.13,34.32,58.43,16368.3
2026-05-26 09:29,3.628,0.04,33.50,61.11,4010.0
2026-05-26 09:39,3.976,0.05,32.34,63.93,6205.0
2026-05-26 09:49,7.160,0.07,32.12,64.62,10902.5
2026-05-26 09:59,8.040,0.10,32.32,64.09,14754.2
2026-05-26 10:09,10.252,0.55,37.50,49.53,54612.5
2026-05-26 10:19,8.020,0.11,38.41,47.41,12217.5
2026-05-26 10:29,8.420,0.16,36.55,51.81,21844.2
2026-05-26 10:39,10.420,0.59,37.52,50.27,54612.5
2026-05-26 10:49,10.488,0.60,39.97,46.31,54612.5
2026-05-26 10:59,8.744,0.23,41.87,40.42,30316.7
2026-05-26 11:09,10.400,0.60,43.95,36.83,54612.5
2026-05-26 11:19,10.108,0.53,44.72,34.56,54612.5
2026-05-26 11:29,10.524,0.63,46.45,31.83,54612.5
2026-05-26 11:39,9.084,0.30,46.82,31.73,40695.0
2026-05-26 11:49,10.592,0.65,46.75,31.14,54612.5
2026-05-26 11:59,10.664,0.67,46.48,30.55,54612.5
2026-05-26 12:09,10.776,0.70,47.27,30.50,54612.5
2026-05-26 12:19,10.644,0.66,48.42,29.35,54612.5
2026-05-26 12:29,10.708,0.68,50.22,25.19,54612.5
2026-05-26 12:39,10.604,0.65,49.54,28.19,54612.5
2026-05-26 12:49,10.604,0.65,50.71,26.29,54612.5
2026-05-26 12:59,10.456,0.61,50.40,24.79,54612.5
2026-05-26 13:09,10.476,0.62,50.64,25.12,54612.5
2026-05-26 13:19,10.424,0.60,51.25,26.36,54612.5
2026-05-26 13:29,10.456,0.62,50.40,24.86,54612.5
2026-05-26 13:39,10.316,0.58,49.03,26.31,54612.5
2026-05-26 13:49,10.016,0.50,50.38,24.82,54612.5
2026-05-26 13:59,9.468,0.39,50.28,25.62,54612.5
2026-05-26 14:09,10.148,0.53,50.56,25.50,54612.5
2026-05-26 14:19,10.072,0.51,50.01,26.17,54612.5
2026-05-26 14:29,9.896,0.47,49.57,28.28,54612.5
2026-05-26 14:39,9.744,0.44,49.14,27.72,54612.5
2026-05-26 14:49,9.600,0.41,48.89,28.02,54612.5
2026-05-26 14:59,9.560,0.40,47.80,29.51,54612.5
2026-05-26 15:09,8.412,0.16,43.97,36.39,51017.5
2026-05-26 15:19,8.080,0.11,41.11,41.26,17035.8
2026-05-26 15:29,7.964,0.10,39.58,43.73,14660.8
2026-05-26 15:39,7.916,0.09,38.36,46.32,13934.2
2026-05-26 15:49,8.032,0.11,37.86,47.85,15193.3
2026-05-26 15:59,8.280,0.14,37.27,49.56,17659.2
2026-05-26 16:09,7.956,0.10,37.37,49.60,13846.7
2026-05-26 16:19,7.392,0.08,36.49,51.05,10900.0
2026-05-26 16:28,6.496,0.07,36.28,50.71,10033.3
2026-05-26 16:38,6.568,0.07,36.08,49.05,10101.7
2026-05-26 16:48,6.044,0.07,35.51,52.12,9267.5
2026-05-26 16:58,4.692,0.06,35.05,54.02,7335.8
2026-05-26 17:08,4.396,0.05,34.63,55.12,7078.3
2026-05-26 18:06,3.224,0.02,32.63,60.26,2295.0
2026-05-26 18:18,3.224,0.02,32.23,59.64,1737.5
