timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-24 09:29,8.328,0.13,28.20,72.94,19065.8
2026-05-24 09:39,8.536,0.15,28.56,71.98,20795.0
2026-05-24 09:49,8.612,0.16,29.30,69.18,21890.0
2026-05-24 09:59,8.556,0.16,29.72,67.78,21616.7
2026-05-24 10:09,8.500,0.16,30.03,66.63,21240.8
2026-05-24 10:19,8.608,0.16,30.05,65.11,22297.5
2026-05-24 10:29,9.044,0.24,31.30,62.09,31874.2
2026-05-24 10:39,9.268,0.30,33.58,57.43,38005.0
2026-05-24 10:49,9.668,0.39,35.56,50.40,48849.2
2026-05-24 10:59,9.848,0.44,38.69,44.25,54612.5
2026-05-24 11:09,10.132,0.53,40.34,39.13,54612.5
2026-05-24 11:19,9.848,0.46,40.71,41.17,54612.5
2026-05-24 11:29,9.192,0.31,39.37,40.58,41918.3
2026-05-24 11:39,8.996,0.27,37.94,43.22,37538.3
2026-05-24 11:49,8.968,0.26,37.56,46.64,36233.3
2026-05-24 11:59,9.384,0.35,37.22,46.57,47375.0
2026-05-24 12:09,8.888,0.25,37.16,49.16,34653.3
2026-05-24 12:19,9.176,0.31,36.92,47.63,43225.0
2026-05-24 12:29,9.320,0.33,37.96,47.86,46309.2
2026-05-24 12:39,9.492,0.37,38.71,41.78,52535.0
2026-05-24 12:49,8.736,0.23,38.10,43.17,31741.7
2026-05-24 12:59,8.620,0.19,36.82,48.21,27210.8
2026-05-24 13:09,8.424,0.17,35.29,50.19,23145.0
2026-05-24 13:19,8.464,0.17,34.72,50.59,24186.7
2026-05-24 13:29,8.680,0.20,35.37,50.60,28093.3
2026-05-24 13:39,8.788,0.22,35.59,52.65,31290.8
2026-05-24 13:49,8.652,0.20,35.58,50.93,27935.8
2026-05-24 13:59,8.512,0.18,35.32,52.75,24700.0
2026-05-24 14:09,9.092,0.29,36.04,50.37,43455.8
2026-05-24 14:19,9.208,0.32,38.76,45.13,49868.3
2026-05-24 14:29,9.700,0.42,41.13,39.58,54612.5
2026-05-24 14:39,9.504,0.37,43.31,34.50,54612.5
2026-05-24 14:49,9.384,0.35,43.29,35.82,54612.5
2026-05-24 14:59,9.216,0.31,42.31,36.51,54048.3
2026-05-24 15:09,8.624,0.20,39.16,42.16,52158.3
2026-05-24 15:19,8.208,0.13,36.71,46.07,21628.3
2026-05-24 15:29,8.124,0.12,35.20,49.65,19260.8
2026-05-24 15:39,7.932,0.09,34.08,55.11,14114.2
2026-05-24 15:49,7.820,0.08,32.65,57.24,12300.0
2026-05-24 15:59,7.824,0.09,32.62,60.15,12473.3
2026-05-24 16:09,7.844,0.09,31.74,60.79,12179.2
2026-05-24 16:18,7.816,0.09,31.89,60.07,12394.2
2026-05-24 16:28,7.172,0.07,31.72,59.99,10807.5
2026-05-24 16:38,6.196,0.07,31.46,62.05,9234.2
2026-05-24 16:48,6.228,0.07,30.96,62.79,8595.0
2026-05-24 16:58,4.836,0.06,30.76,63.24,7356.7
2026-05-24 17:08,4.680,0.06,30.78,63.83,7357.5
2026-05-24 17:18,4.232,0.05,30.43,64.22,6477.5
2026-05-24 17:28,3.292,0.03,29.93,64.47,3870.0
2026-05-24 17:38,3.268,0.03,29.54,65.77,3233.3
2026-05-24 17:48,3.280,0.03,29.20,65.67,3668.3
2026-05-24 17:58,3.308,0.03,29.03,65.44,3785.8
2026-05-24 18:08,3.288,0.03,28.85,66.97,3486.7
2026-05-24 18:18,3.260,0.02,28.81,68.08,2515.0
2026-05-24 18:28,3.252,0.01,28.73,70.96,1526.7
2026-05-24 18:38,3.228,0.01,28.46,70.23,974.2
2026-05-24 18:48,3.124,0.01,28.01,71.20,465.8
2026-05-24 18:58,2.512,0.00,27.63,73.01,75.0
2026-05-24 19:08,1.552,0.00,27.36,78.58,3.3
2026-05-24 19:18,0.464,0.00,27.08,79.09,0.0
