timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-25 08:38,0.244,0.00,32.06,63.88,15710.8
2026-05-25 08:48,8.720,0.21,33.10,60.94,18662.5
2026-05-25 08:58,8.848,0.24,34.34,56.04,24335.0
2026-05-25 09:08,8.516,0.18,34.94,56.20,14529.2
2026-05-25 09:18,8.624,0.20,36.12,52.78,31880.8
2026-05-25 09:28,9.056,0.28,36.77,49.93,38236.7
2026-05-25 09:38,8.168,0.12,35.39,54.02,16120.8
2026-05-25 09:48,9.612,0.41,36.93,50.31,40997.5
2026-05-25 09:58,10.012,0.47,37.93,47.34,43807.5
2026-05-25 10:08,9.992,0.48,39.11,42.88,48642.5
2026-05-25 10:18,10.160,0.51,40.09,40.81,51348.3
2026-05-25 10:28,10.136,0.53,41.03,40.61,54612.5
2026-05-25 10:38,9.740,0.43,41.72,37.69,49914.2
2026-05-25 10:48,10.244,0.56,41.87,38.85,54612.5
2026-05-25 10:58,10.292,0.57,43.49,33.38,54612.5
2026-05-25 11:08,10.372,0.58,43.83,33.66,54612.5
2026-05-25 11:18,10.412,0.60,45.24,30.43,54612.5
2026-05-25 11:28,10.512,0.62,45.99,31.88,54612.5
2026-05-25 11:38,10.492,0.63,46.02,28.55,54612.5
2026-05-25 11:48,10.548,0.64,46.93,26.36,54612.5
2026-05-25 11:58,10.608,0.64,46.96,26.71,54612.5
2026-05-25 12:08,10.656,0.67,47.40,26.46,54612.5
2026-05-25 12:18,10.532,0.64,47.78,24.95,54612.5
2026-05-25 12:28,10.556,0.65,47.97,23.50,54612.5
2026-05-25 12:38,10.576,0.65,48.71,22.68,54612.5
2026-05-25 12:48,10.548,0.64,48.99,23.74,54612.5
2026-05-25 12:57,10.500,0.64,49.86,22.77,54612.5
2026-05-25 13:07,10.496,0.63,49.29,23.63,54612.5
2026-05-25 13:17,10.464,0.63,48.22,23.41,54612.5
2026-05-25 13:27,10.496,0.63,49.43,25.34,54612.5
2026-05-25 13:37,10.404,0.62,49.42,23.74,54612.5
2026-05-25 13:47,10.316,0.60,49.80,23.00,54612.5
2026-05-25 13:57,10.320,0.59,49.18,24.19,54612.5
2026-05-25 14:07,10.264,0.58,49.42,23.92,54612.5
2026-05-25 14:17,10.180,0.56,49.52,24.47,54612.5
2026-05-25 14:27,10.080,0.53,48.82,25.00,54612.5
2026-05-25 14:37,10.016,0.51,47.44,27.04,54612.5
2026-05-25 14:47,9.940,0.49,45.58,28.87,54612.5
2026-05-25 14:57,9.824,0.47,45.18,29.68,54612.5
2026-05-25 15:07,8.068,0.12,42.58,34.60,54612.5
2026-05-25 15:17,7.976,0.10,39.93,38.57,14924.2
2026-05-25 15:27,7.912,0.09,37.80,43.38,14019.2
2026-05-25 15:37,7.776,0.09,36.58,45.28,13067.5
2026-05-25 15:47,7.732,0.08,36.31,45.36,12356.7
2026-05-25 15:57,7.480,0.08,35.63,48.06,11877.5
2026-05-25 16:07,7.092,0.07,35.38,47.50,11422.5
2026-05-25 16:17,6.740,0.07,35.13,49.93,10825.8
2026-05-25 16:27,5.912,0.07,35.37,49.23,9935.0
2026-05-25 16:37,5.484,0.06,35.12,50.73,9330.0
2026-05-25 16:47,4.788,0.06,34.64,51.29,8390.8
2026-05-25 16:57,4.420,0.05,34.51,51.85,7789.2
2026-05-25 17:07,4.148,0.05,33.84,53.79,7081.7
2026-05-25 17:17,3.964,0.05,33.57,53.65,6414.2
2026-05-25 17:27,3.772,0.04,33.30,54.80,5671.7
2026-05-25 17:37,3.508,0.04,33.07,54.89,5044.2
2026-05-25 17:47,3.480,0.04,32.76,55.90,4549.2
2026-05-25 17:57,3.468,0.04,32.77,55.64,4440.0
2026-05-25 18:07,3.556,0.04,32.49,56.54,4405.0
2026-05-25 18:17,3.392,0.03,32.60,55.73,3882.5
2026-05-25 18:27,3.240,0.03,32.38,58.41,2775.0
2026-05-25 18:37,3.232,0.02,31.95,59.53,1926.7
2026-05-25 18:47,3.232,0.02,31.52,59.71,1322.5
2026-05-25 18:56,3.228,0.01,31.34,60.92,411.7
2026-05-25 19:06,2.644,0.00,31.00,60.84,14.2
2026-05-25 19:16,1.256,0.00,30.72,62.17,0.8
2026-05-25 19:26,0.508,0.00,30.55,62.03,0.0
2026-05-25 19:36,0.296,0.00,30.41,63.83,0.0
2026-05-25 19:46,0.272,0.00,30.34,63.70,0.0
