timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-06-06 09:11,2.288,0.00,27.40,87.08,233.3
2026-06-06 09:21,9.504,0.35,30.83,76.52,36255.0
2026-06-06 09:31,8.452,0.17,32.41,68.34,18605.0
2026-06-06 09:40,8.656,0.20,32.60,68.50,23208.3
2026-06-06 09:50,8.796,0.22,32.56,68.06,25010.8
2026-06-06 10:00,8.924,0.24,33.47,62.57,26226.7
2026-06-06 10:10,9.176,0.30,34.00,62.58,31859.2
2026-06-06 10:20,8.964,0.26,34.83,61.18,29413.3
2026-06-06 13:26,3.300,0.02,23.62,100.00,3263.3
2026-06-06 14:17,3.400,0.04,23.82,100.00,5706.7
