timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-06-03 08:41,1.176,0.00,28.58,87.16,4.2
2026-06-03 08:51,3.284,0.01,26.96,91.62,1928.3
2026-06-03 09:01,3.296,0.02,25.86,91.10,2507.5
2026-06-03 09:11,3.304,0.02,25.12,98.91,2497.5
2026-06-03 09:21,3.352,0.03,24.84,100.00,3750.8
2026-06-03 09:31,3.308,0.02,24.63,100.00,2255.0
2026-06-03 09:41,3.340,0.03,24.65,100.00,3255.0
2026-06-03 09:51,3.360,0.03,24.70,100.00,4079.2
2026-06-03 10:01,3.368,0.03,24.67,100.00,4000.8
2026-06-03 10:10,3.436,0.04,24.68,100.00,5362.5
2026-06-03 10:20,4.844,0.08,24.87,100.00,9570.8
2026-06-03 10:30,8.284,0.12,25.65,100.00,15233.3
2026-06-03 10:40,8.504,0.15,26.50,100.00,18903.3
2026-06-03 10:50,8.436,0.13,26.44,98.54,15889.2
2026-06-03 11:00,8.444,0.14,26.61,99.34,16446.7
2026-06-03 11:10,8.560,0.16,26.06,97.54,15679.2
2026-06-03 11:20,8.248,0.12,26.55,98.66,12201.7
2026-06-03 11:30,8.244,0.12,26.24,98.14,13740.0
2026-06-03 11:40,8.360,0.13,nan,nan,15705.8
2026-06-03 11:50,8.728,0.18,26.33,96.49,21285.0
2026-06-03 12:00,8.660,0.17,26.84,94.69,20195.8
2026-06-03 12:10,8.800,0.20,27.54,90.06,24055.0
2026-06-03 12:20,9.016,0.24,28.80,88.92,28315.0
2026-06-03 12:30,9.596,0.40,30.16,82.80,50124.2
2026-06-03 12:40,9.112,0.29,32.22,71.78,34920.0
2026-06-03 12:50,8.944,0.25,32.71,69.61,30465.0
2026-06-03 13:00,8.748,0.22,32.37,65.64,27372.5
2026-06-03 13:10,8.696,0.21,32.28,70.17,25848.3
2026-06-03 13:20,8.556,0.18,31.85,69.11,21670.0
2026-06-03 13:30,8.376,0.15,31.36,72.50,19083.3
2026-06-03 13:40,8.580,0.19,31.01,67.50,24468.3
2026-06-03 13:50,8.412,0.16,31.60,67.45,20593.3
2026-06-03 14:00,8.240,0.14,31.17,73.00,16994.2
2026-06-03 14:10,8.228,0.13,30.89,74.01,16761.7
2026-06-03 14:20,8.152,0.12,30.57,75.26,14977.5
2026-06-03 14:30,8.140,0.11,30.62,76.73,13891.7
2026-06-03 14:40,8.076,0.12,30.06,76.45,14487.5
2026-06-03 14:50,8.176,0.12,30.24,74.37,15445.0
2026-06-03 15:00,8.208,0.13,30.04,74.76,16298.3
2026-06-03 15:10,8.260,0.14,29.94,74.31,17876.7
2026-06-03 15:20,8.084,0.11,29.92,75.46,13465.0
2026-06-03 15:30,8.016,0.10,29.69,77.33,12937.5
2026-06-03 15:40,8.004,0.10,29.47,78.02,12195.0
2026-06-03 15:50,7.804,0.08,29.14,78.57,10508.3
2026-06-03 16:00,7.300,0.08,29.06,79.89,9461.7
2026-06-03 16:10,6.860,0.07,29.06,78.73,9252.5
2026-06-03 16:20,6.716,0.07,29.18,78.93,9339.2
2026-06-03 16:30,6.432,0.07,29.13,79.99,9217.5
2026-06-03 16:39,6.476,0.07,28.94,78.64,9221.7
2026-06-03 16:49,6.192,0.07,29.02,80.85,8989.2
2026-06-03 16:59,5.968,0.06,28.98,79.52,8585.0
2026-06-03 17:09,5.948,0.06,28.76,78.00,8408.3
2026-06-03 17:19,5.816,0.06,28.74,80.84,8144.2
2026-06-03 17:29,5.476,0.06,28.73,77.97,7688.3
2026-06-03 17:39,4.340,0.05,28.68,78.05,6487.5
2026-06-03 17:49,3.516,0.04,28.39,78.08,4638.3
2026-06-03 17:59,3.288,0.03,27.93,85.18,3073.3
2026-06-03 18:09,3.264,0.02,27.35,95.34,1840.8
2026-06-03 18:19,3.204,0.01,26.94,89.50,810.8
2026-06-03 18:29,2.916,0.00,26.59,91.07,443.3
2026-06-03 18:39,2.540,0.00,26.10,100.00,169.2
2026-06-03 18:49,2.260,0.00,25.69,90.95,32.5
2026-06-03 18:59,1.080,0.00,25.45,93.81,2.5
2026-06-03 19:09,0.348,0.00,25.29,96.31,0.0
2026-06-03 19:19,0.288,0.00,25.14,96.47,0.0
2026-06-03 19:29,0.280,0.00,24.98,95.09,0.0
2026-06-03 19:39,0.280,0.00,24.85,100.00,0.0
2026-06-03 19:49,0.280,0.00,24.80,96.80,0.0
2026-06-03 19:59,0.280,0.00,24.83,98.01,0.0
2026-06-03 20:09,0.284,0.00,24.80,98.29,0.0
2026-06-03 20:19,0.284,0.00,24.72,97.72,0.0
2026-06-03 20:29,0.284,0.00,24.77,98.51,0.0
