timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-05 10:13,0.244,0.00,nan,nan,35.8
2026-05-05 10:16,3.292,0.03,33.05,53.96,3666.7
2026-05-05 10:26,9.420,0.39,39.54,40.03,54612.5
2026-05-05 10:36,10.060,0.57,43.98,32.42,53589.2
2026-05-05 10:46,10.216,0.62,46.48,27.60,54612.5
2026-05-05 10:56,10.160,0.61,47.38,26.58,52133.3
2026-05-05 11:06,10.236,0.64,47.29,28.10,54612.5
2026-05-05 11:16,10.132,0.60,47.74,25.83,54612.5
2026-05-05 11:26,10.380,0.67,47.69,26.37,54612.5
2026-05-05 11:36,10.296,0.65,49.01,23.96,54612.5
2026-05-05 11:46,10.076,0.58,48.07,28.71,54612.5
2026-05-05 11:56,10.168,0.61,48.87,24.06,54612.5
2026-05-05 12:06,10.256,0.64,50.13,24.48,54612.5
2026-05-05 12:16,9.756,0.50,46.98,26.60,54612.5
2026-05-05 12:26,10.288,0.64,47.85,26.19,54612.5
2026-05-05 12:36,10.464,0.70,51.09,23.44,54612.5
2026-05-05 12:46,10.488,0.71,50.39,24.52,54612.5
2026-05-05 12:56,10.452,0.71,51.86,22.91,54612.5
2026-05-05 13:06,10.388,0.69,51.87,20.79,54612.5
2026-05-05 13:16,10.340,0.69,51.45,22.68,54612.5
2026-05-05 13:26,10.308,0.67,50.97,22.40,54612.5
2026-05-05 13:36,10.316,0.67,51.50,21.23,54612.5
2026-05-05 13:46,10.264,0.65,52.30,20.63,54612.5
2026-05-05 13:56,10.196,0.63,52.87,19.77,54612.5
2026-05-05 14:06,10.124,0.61,52.80,20.87,54612.5
2026-05-05 14:16,10.024,0.58,52.63,22.86,54612.5
2026-05-05 14:26,9.924,0.56,52.17,20.71,54612.5
2026-05-05 14:36,9.844,0.53,50.57,23.09,54612.5
2026-05-05 14:46,9.736,0.51,50.72,23.35,54612.5
2026-05-05 14:56,9.608,0.47,50.02,22.95,54612.5
2026-05-05 15:06,9.504,0.44,48.76,24.05,54612.5
2026-05-05 15:16,7.960,0.11,44.19,30.36,21519.2
2026-05-05 15:26,7.776,0.09,40.58,36.94,13630.8
2026-05-05 15:36,7.500,0.08,38.66,40.14,11875.8
2026-05-05 15:46,6.396,0.07,37.26,42.66,10637.5
2026-05-05 15:56,5.660,0.06,37.10,44.22,10169.2
2026-05-05 16:06,5.280,0.06,36.88,43.57,9605.8
2026-05-05 16:34,4.220,0.05,35.08,50.21,7902.5
2026-05-05 17:19,4.268,0.05,33.98,51.44,6567.5
