timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-04-29 08:47,9.096,0.33,34.38,55.59,2108.3
2026-04-29 08:57,9.408,0.40,nan,nan,35550.0
2026-04-29 09:07,9.456,0.42,nan,nan,46872.5
2026-04-29 09:17,9.612,0.45,nan,nan,49078.3
2026-04-29 09:27,9.672,0.47,nan,nan,53655.0
2026-04-29 09:37,9.732,0.51,nan,nan,53147.5
2026-04-29 09:47,9.500,0.43,nan,nan,51539.2
2026-04-29 09:57,9.748,0.51,nan,nan,54612.5
2026-04-29 10:07,9.928,0.57,nan,nan,54612.5
2026-04-29 10:17,9.916,0.57,nan,nan,54612.5
2026-04-29 10:27,9.976,0.58,nan,nan,54612.5
2026-04-29 10:37,10.016,0.59,nan,nan,54612.5
2026-04-29 10:47,9.468,0.44,nan,nan,49192.5
2026-04-29 10:57,10.192,0.64,nan,nan,54612.5
2026-04-29 11:07,10.200,0.65,nan,nan,54612.5
2026-04-29 11:17,10.204,0.66,nan,nan,54612.5
2026-04-29 11:27,10.216,0.65,nan,nan,54612.5
2026-04-29 11:36,9.912,0.57,nan,nan,54612.5
2026-04-29 11:46,10.108,0.63,nan,nan,54612.5
2026-04-29 11:56,10.116,0.64,nan,nan,54612.5
2026-04-29 12:06,10.112,0.63,nan,nan,54612.5
2026-04-29 12:16,10.076,0.62,nan,nan,54612.5
2026-04-29 12:26,10.116,0.63,nan,nan,54612.5
2026-04-29 12:36,10.044,0.61,nan,nan,54612.5
2026-04-29 12:46,10.052,0.60,nan,nan,54612.5
2026-04-29 12:56,10.004,0.59,nan,nan,54612.5
2026-04-29 13:06,9.964,0.58,nan,nan,54612.5
2026-04-29 13:16,9.932,0.57,nan,nan,51230.8
2026-04-29 13:26,9.848,0.54,nan,nan,53695.8
2026-04-29 13:36,8.300,0.16,nan,nan,15258.3
2026-04-29 13:46,8.060,0.12,nan,nan,13734.2
2026-04-29 13:56,10.212,0.63,nan,nan,54612.5
2026-04-29 14:06,10.232,0.62,nan,nan,54612.5
2026-04-29 14:16,10.044,0.59,nan,nan,54612.5
2026-04-29 14:26,9.980,0.58,nan,nan,54612.5
2026-04-29 14:36,9.944,0.55,nan,nan,54612.5
2026-04-29 14:46,9.916,0.54,nan,nan,54612.5
2026-04-29 14:56,9.576,0.44,nan,nan,54612.5
2026-04-29 15:06,8.100,0.12,nan,nan,17208.3
2026-04-29 15:16,7.996,0.11,nan,nan,15560.0
2026-04-29 15:26,7.984,0.10,nan,nan,14525.8
2026-04-29 15:36,7.876,0.09,nan,nan,13671.7
2026-04-29 15:46,7.856,0.09,nan,nan,13000.8
2026-04-29 15:56,7.812,0.08,nan,nan,12351.7
2026-04-29 16:06,7.640,0.08,nan,nan,11461.7
2026-04-29 16:16,7.172,0.07,nan,nan,10669.2
2026-04-29 16:25,6.000,0.07,nan,nan,9755.8
2026-04-29 16:35,5.148,0.06,nan,nan,8762.5
2026-04-29 16:45,4.484,0.06,nan,nan,8028.3
2026-04-29 16:55,4.212,0.05,nan,nan,7256.7
2026-04-29 17:05,3.876,0.05,nan,nan,6460.8
2026-04-29 17:15,3.616,0.04,nan,nan,5718.3
2026-04-29 17:25,3.480,0.04,nan,nan,4990.8
2026-04-29 17:35,3.308,0.03,nan,nan,4229.2
2026-04-29 17:45,3.236,0.03,nan,nan,3476.7
2026-04-29 17:55,3.224,0.02,nan,nan,2759.2
2026-04-29 18:05,3.224,0.02,nan,nan,2051.7
2026-04-29 18:15,3.220,0.01,nan,nan,1404.2
2026-04-29 18:25,3.176,0.01,nan,nan,830.0
