timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-04 08:25,8.072,0.11,30.77,64.01,9353.3
2026-05-04 08:25,8.096,0.11,30.85,63.91,12095.8
2026-05-04 08:35,8.468,0.18,33.21,54.59,8372.5
2026-05-04 08:45,8.632,0.22,34.93,51.08,10790.8
2026-05-04 08:55,8.744,0.23,36.44,47.67,12857.5
2026-05-04 09:05,9.024,0.30,38.16,44.06,17898.3
2026-05-04 09:15,9.008,0.30,39.52,41.19,17675.8
2026-05-04 09:25,8.176,0.13,39.23,41.48,13051.7
2026-05-04 09:35,8.468,0.18,37.62,44.09,16320.0
2026-05-04 09:45,8.556,0.20,37.40,45.17,19274.2
2026-05-04 09:55,8.312,0.15,36.96,44.96,15403.3
2026-05-04 10:05,9.804,0.49,38.42,42.83,31666.7
2026-05-04 10:15,10.048,0.53,41.75,36.61,34241.7
2026-05-04 10:25,10.072,0.55,44.63,32.01,38099.2
2026-05-04 10:35,10.228,0.60,43.72,32.74,54025.8
2026-05-04 10:45,8.464,0.19,42.82,34.99,18971.7
2026-05-04 10:55,10.220,0.60,42.51,34.35,43935.8
2026-05-04 11:05,10.164,0.60,45.97,30.08,54612.5
2026-05-04 11:15,10.228,0.63,47.81,27.81,51341.7
2026-05-04 11:25,8.748,0.25,47.42,29.23,24901.7
2026-05-04 11:35,10.272,0.64,48.07,26.75,51827.5
2026-05-04 11:45,10.400,0.67,48.49,27.71,54612.5
2026-05-04 12:28,10.348,0.67,50.24,21.68,54612.5
2026-05-04 12:40,10.380,0.68,50.57,22.43,54612.5
2026-05-04 13:18,10.340,0.67,50.31,23.04,54612.5
2026-05-04 13:46,9.944,0.64,50.61,22.35,54612.5
2026-05-04 14:17,9.780,0.58,50.09,23.42,54612.5
2026-05-04 15:15,7.820,0.09,39.97,37.43,10537.5
2026-05-04 15:26,7.388,0.08,38.30,40.15,9225.8
2026-05-04 17:23,3.312,0.03,33.57,51.93,3580.8
2026-05-04 18:35,3.132,0.01,31.57,55.53,563.3
2026-05-04 20:00,0.168,0.00,30.73,60.23,0.0
