timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-05-08 12:58,3.256,0.02,33.64,62.03,4070.8
2026-05-08 13:08,10.320,0.63,47.66,31.61,54612.5
2026-05-08 13:18,10.360,0.64,49.79,29.74,54612.5
2026-05-08 13:28,10.360,0.63,50.66,26.45,54612.5
2026-05-08 13:38,10.244,0.61,50.91,27.42,54612.5
2026-05-08 13:48,10.224,0.60,50.67,25.12,54612.5
2026-05-08 13:58,10.160,0.59,51.23,26.68,54612.5
2026-05-08 14:08,10.120,0.57,50.79,26.10,54612.5
2026-05-08 14:18,10.020,0.55,50.68,26.00,54612.5
2026-05-08 14:28,9.976,0.53,49.18,27.40,54612.5
2026-05-08 14:38,9.864,0.50,49.33,27.84,54612.5
2026-05-08 14:48,9.760,0.48,48.81,28.51,54612.5
2026-05-08 14:58,9.728,0.46,47.08,31.06,54612.5
2026-05-08 15:08,9.376,0.37,45.15,32.89,54612.5
2026-05-08 15:18,8.132,0.11,42.27,38.77,17693.3
2026-05-08 15:28,8.060,0.11,39.64,44.21,16662.5
2026-05-08 15:38,8.016,0.10,38.22,47.56,15578.3
2026-05-08 15:48,7.848,0.09,37.17,50.28,14233.3
2026-05-08 15:58,7.920,0.10,36.39,53.01,14965.0
2026-05-08 16:08,7.872,0.09,36.04,53.37,13939.2
2026-05-08 16:18,7.940,0.09,35.59,54.96,14094.2
2026-05-08 16:28,7.952,0.10,35.51,55.26,13926.7
2026-05-08 16:38,7.924,0.09,35.44,54.07,12405.8
2026-05-08 16:48,7.828,0.09,35.44,55.09,11577.5
2026-05-08 16:58,6.196,0.07,35.31,55.29,9363.3
2026-05-08 17:08,5.840,0.07,34.76,57.16,8679.2
2026-05-08 17:18,4.860,0.06,34.18,60.65,7234.2
2026-05-08 17:28,5.060,0.06,33.80,61.44,7830.8
2026-05-08 17:38,4.096,0.05,33.82,60.59,6531.7
2026-05-08 17:48,5.488,0.06,33.68,62.17,7447.5
2026-05-08 17:58,5.864,0.06,33.84,62.18,7788.3
2026-05-08 18:08,4.408,0.05,33.25,63.19,5992.5
2026-05-08 18:18,3.244,0.03,32.77,63.09,2743.3
2026-05-08 18:28,3.244,0.02,32.06,54.01,2752.5
2026-05-08 18:38,3.232,0.02,31.03,53.20,1445.0
2026-05-08 18:48,2.816,0.00,30.38,53.33,230.8
2026-05-08 18:58,2.292,0.00,29.98,54.80,16.7
2026-05-08 19:08,1.756,0.00,29.42,56.51,0.8
2026-05-08 19:17,0.684,0.00,29.02,59.02,0.0
2026-05-08 19:27,0.320,0.00,29.04,58.74,0.0
2026-05-08 19:37,0.296,0.00,29.21,56.96,0.0
2026-05-08 19:47,0.292,0.00,29.27,56.75,0.0
2026-05-08 19:57,0.292,0.00,29.27,57.35,0.0
2026-05-08 20:07,0.296,0.00,29.43,57.36,0.0
2026-05-08 20:17,0.292,0.00,29.47,58.58,0.0
2026-05-08 20:27,0.296,0.00,29.31,62.00,0.0
2026-05-08 20:37,0.300,0.00,29.23,62.00,0.0
2026-05-08 20:47,0.296,0.00,29.42,61.37,0.0
2026-05-08 20:57,0.300,0.00,29.48,61.56,0.0
2026-05-08 21:07,0.300,0.00,29.32,62.57,0.0
2026-05-08 21:17,0.304,0.00,29.17,61.08,0.0
2026-05-08 21:27,0.316,0.00,27.78,74.12,0.0
2026-05-08 21:37,0.312,0.00,27.52,73.13,0.0
2026-05-08 21:47,0.316,0.00,27.23,74.71,0.0
2026-05-08 21:57,0.316,0.00,27.18,76.30,0.0
2026-05-08 22:07,0.312,0.00,27.15,75.66,0.0
2026-05-08 22:17,0.308,0.00,27.04,76.39,0.0
2026-05-08 22:27,0.308,0.00,26.92,75.42,0.0
2026-05-08 22:37,0.304,0.00,26.85,74.28,0.0
2026-05-08 22:47,0.300,0.00,26.99,73.81,0.0
2026-05-08 22:57,0.304,0.00,27.02,73.61,0.0
