timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-06-11 09:24,2.34,0.0,25.91,92.4,44.2
2026-06-11 09:34,8.392,0.13,26.35,90.67500000000001,18413.3
2026-06-11 09:44,9.944,0.4,26.79,88.95,54612.5
2026-06-11 09:54,8.536,0.16,27.23,87.22500000000001,22293.3
2026-06-11 10:04,10.104,0.48,27.67,85.5,54612.5
2026-06-11 10:14,10.432,0.55,28.11,83.775,54612.5
2026-06-11 10:24,10.452,0.57,28.55,82.05,54612.5
2026-06-11 10:34,10.576,0.59,28.990000000000002,80.325,36819.2
2026-06-11 10:44,10.58,0.6,29.43,78.6,34740.8
2026-06-11 10:54,10.772,0.64,29.87,76.875,54612.5
2026-06-11 11:04,10.728,0.63,30.310000000000002,75.15,54612.5
2026-06-11 11:14,9.312,0.31,30.75,73.425,48206.7
2026-06-11 11:24,9.304,0.26,31.19,71.7,36753.3
2026-06-11 11:34,8.716,0.17,31.630000000000003,69.975,24087.5
2026-06-11 11:44,8.82,0.18,32.07,68.25,24973.3
2026-06-11 11:54,7.724,0.08,32.510000000000005,66.525,11692.5
2026-06-11 12:04,8.94,0.19,32.95,64.8,23849.2
2026-06-11 12:14,8.728,0.16,34.18,61.45,20385.8
2026-06-11 12:24,6.972,0.07,32.97,63.1,9680.0
2026-06-11 12:34,7.912,0.09,32.23,65.85,12723.3
2026-06-11 12:44,7.464,0.08,28.08,81.93,10665.8
2026-06-11 12:54,8.04,0.09,26.85,85.3,12255.0
2026-06-11 13:04,8.36,0.12,26.93,85.8,14651.7
2026-06-11 13:14,8.412,0.13,27.65,81.45,15845.0
2026-06-11 13:24,8.656,0.15,28.58,79.54,19758.3
2026-06-11 13:34,8.896,0.18,30.09,75.54,23572.5
2026-06-11 13:44,8.996,0.19,30.57,72.84,25138.3
2026-06-11 13:54,8.16,0.1,30.74,73.01,12825.0
2026-06-11 14:04,8.352,0.12,29.9,74.59,15765.8
2026-06-11 14:14,5.14,0.06,29.37,77.04,7762.5
2026-06-11 14:24,4.52,0.06,28.31,80.53,7358.3
2026-06-11 14:34,7.644,0.08,28.07,83.71,10459.2
2026-06-11 14:44,8.092,0.1,28.75,80.08,12803.3
2026-06-11 14:54,7.64,0.08,28.68,78.7,9975.8
2026-06-11 15:04,7.9,0.09,28.85,78.74,11118.3
2026-06-11 15:14,8.212,0.11,29.71,77.13,13606.7
2026-06-11 15:24,8.556,0.14,30.68,73.81,17250.8
2026-06-11 15:34,8.38,0.12,30.85,73.24,15285.0
2026-06-11 15:44,8.052,0.09,30.53,73.92,11645.0
2026-06-11 15:53,6.376,0.07,30.09,75.1,8617.5
2026-06-11 16:03,7.864,0.08,29.88,75.72,10770.0
2026-06-11 16:13,5.336,0.06,29.71,78.47,7734.2
2026-06-11 16:23,6.032,0.07,29.29,78.72,8531.7
2026-06-11 16:33,3.34,0.03,28.43,80.65,4119.2
2026-06-11 16:43,3.26,0.02,28.1,82.14,2075.8
2026-06-11 16:53,3.304,0.03,27.97,83.33,4015.0
2026-06-11 17:03,3.34,0.04,27.74,82.58,4795.8
2026-06-11 17:13,3.484,0.05,28.13,81.51,5933.3
2026-06-11 17:23,3.54,0.05,28.18,81.67,6175.8
2026-06-11 17:33,3.416,0.05,28.1,82.99,5740.8
2026-06-11 17:43,3.32,0.04,27.91,82.89,4630.8
2026-06-11 17:53,3.292,0.03,27.66,83.57,3575.0
2026-06-11 18:03,3.276,0.03,27.27,85.8,3010.8
2026-06-11 18:13,3.268,0.02,26.76,86.33,1995.8
2026-06-11 18:23,3.24,0.01,26.36,88.2,974.2
2026-06-11 18:33,2.776,0.0,25.96,90.04,360.8
2026-06-11 18:43,2.432,0.0,25.61,91.66,94.2
2026-06-11 18:53,2.508,0.0,25.37,94.25,16.7
2026-06-11 19:03,0.784,0.0,25.08,95.4,0.8
2026-06-11 19:13,0.296,0.0,24.99,95.82,0.0
2026-06-11 19:23,0.272,0.0,25.18,97.07,0.0
2026-06-11 19:33,0.28,0.0,25.29,96.89,0.0
2026-06-11 19:43,0.276,0.0,24.93,97.71,0.0
2026-06-11 19:53,0.272,0.0,24.78,98.57,0.0
2026-06-11 20:03,0.268,0.0,24.81,100.0,0.0
2026-06-11 20:13,0.272,0.0,24.8,99.25,0.0
2026-06-11 20:23,0.268,0.0,24.78,98.82,0.0
2026-06-11 20:33,0.268,0.0,24.72,98.83,0.0
2026-06-11 20:43,0.268,0.0,24.46,98.98,0.0
2026-06-11 20:53,0.264,0.0,24.3,99.49,0.0
2026-06-11 21:03,0.264,0.0,24.22,99.71,0.0
2026-06-11 21:13,0.264,0.0,24.2,99.64,0.0
2026-06-11 21:23,0.264,0.0,24.27,99.75,0.0
