timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
6/12/26 9:17,0.92,0.0,26.47,97.64,10.0
6/12/26 9:27,4.46,0.07,30.58,80.63,8972.5
6/12/26 9:37,8.2,0.11,33.27,74.24,14366.7
6/12/26 9:47,8.66,0.15,33.19,74.24,19996.7
6/12/26 9:58,9.056,0.2,33.45,71.89,25385.0
6/12/26 10:08,9.028,0.19,32.73,74.14,24944.2
6/12/26 10:18,8.116,0.1,33.02,72.91,13070.8
6/12/26 10:27,8.804,0.16,35.41,65.87,20598.3
6/12/26 10:37,7.988,0.09,35.46,66.57,10963.3
6/12/26 10:47,5.508,0.06,35.90,62.33,7595.8
6/12/26 10:57,7.812,0.08,36.04,64.48,10607.5
6/12/26 11:06,9.348,0.24,35.58,65.89,28845.0
6/12/26 11:16,9.224,0.22,36.88,63.03,26045.0
6/12/26 11:26,10.416,0.42,38.22,57.16,54612.5
6/12/26 11:36,9.984,0.35,41.66,50.62,43104.2
6/12/26 11:46,10.78,0.49,43.52,46.71,54612.5
6/12/26 11:57,8.496,0.13,41.41,51.49,15458.3
6/12/26 12:07,8.792,0.16,37.39,54.15,19610.8
6/12/26 12:17,9.66,0.27,33.96,63.45,33465.0
6/12/26 12:27,7.256,0.08,32.19,68.55,9713.3
6/12/26 12:36,8.196,0.11,31.45,69.57,12575.8
6/12/26 12:46,8.956,0.18,30.16,75.47,21915.0
6/12/26 12:56,9.484,0.25,29.91,80.27,28348.3
6/12/26 13:06,8.808,0.16,30.05,77.57,18035.0
6/12/26 13:16,9.236,0.21,29.11,80.77,23191.7
6/12/26 13:27,8.924,0.17,28.33,84.52,18806.7
6/12/26 13:37,9.132,0.2,27.73,85.98,22885.0
6/12/26 13:47,9.532,0.25,29.20,86.10,30664.2
6/12/26 13:57,9.856,0.3,31.17,76.54,36069.2
6/12/26 14:06,10.552,0.43,31.12,76.53,48505.0
6/12/26 14:16,9.712,0.27,30.69,78.04,35360.0
6/12/26 14:26,11.42,0.6,30.05,83.98,54612.5
6/12/26 14:36,9.268,0.22,31.32,78.29,28226.7
6/12/26 14:46,9.456,0.24,33.23,74.91,31294.2
6/12/26 14:57,8.536,0.13,31.73,73.95,16720.0
6/12/26 15:07,8.62,0.14,30.44,78.14,18986.7
6/12/26 15:17,8.284,0.11,30.07,80.06,13549.2
6/12/26 15:27,8.288,0.11,29.69,79.84,13759.2
6/12/26 15:36,8.0,0.09,29.39,79.99,11561.7
6/12/26 15:46,9.0,0.17,25.93,93.05,20253.3
6/12/26 15:56,8.492,0.12,24.35,100.00,15970.0
6/12/26 16:06,4.492,0.06,24.33,100.00,6906.7
6/12/26 16:15,3.704,0.04,24.57,100.00,5045.0
6/12/26 16:25,3.604,0.04,24.74,99.89,4890.0
6/12/26 16:35,3.176,0.01,24.58,99.45,756.7
6/12/26 16:45,3.28,0.02,24.57,99.27,2705.8
6/12/26 16:56,3.276,0.02,24.51,99.61,2143.3
6/12/26 17:06,3.32,0.03,24.19,100.00,3983.3
6/12/26 17:16,3.304,0.03,24.22,100.00,3181.7
6/12/26 17:26,3.3,0.02,24.22,100.00,3212.5
6/12/26 17:35,3.288,0.02,24.04,100.00,2247.5
6/12/26 17:45,3.304,0.02,23.93,100.00,3334.2
6/12/26 17:55,3.28,0.01,23.97,100.00,1695.0
6/12/26 18:05,3.256,0.01,23.91,100.00,975.8
6/12/26 18:15,3.216,0.01,23.84,100.00,790.0
6/12/26 18:26,3.168,0.01,23.71,100.00,591.7
6/12/26 18:36,2.972,0.0,23.63,100.00,395.0
6/12/26 18:46,2.656,0.0,23.35,100.00,177.5
6/12/26 18:56,2.46,0.0,23.30,100.00,11.7
6/12/26 19:05,0.856,0.0,23.39,100.00,0.8
6/12/26 19:15,0.308,0.0,23.44,100.00,0.0
