timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-06-26 09:42,2.384,0.0,18.36,94.56,81.7
2026-06-26 09:52,8.512,0.2,44.45,68.2,26220.0
2026-06-26 10:02,8.936,0.33,44.59,84.85,41622.5
2026-06-26 10:12,9.332,0.46,34.46,61.79,54188.3
2026-06-26 10:22,9.544,0.54,38.55,50.29,54612.5
2026-06-26 10:32,8.128,0.15,37.05,50.37,18614.2
2026-06-26 10:42,5.924,0.07,38.98,96.99,7879.2
2026-06-26 10:52,8.028,0.12,45.7,93.33,15329.2
2026-06-26 11:02,8.592,0.26,44.28,94.11,33369.2
2026-06-26 11:12,8.52,0.24,31.39,88.63,31695.0
2026-06-26 11:22,8.852,0.33,32.77,70.65,42485.8
2026-06-26 11:32,9.46,0.5,36.64,62.95,54612.5
2026-06-26 11:42,9.42,0.5,39.48,46.82,54612.5
2026-06-26 11:52,8.804,0.33,39.56,48.69,42543.3
2026-06-26 12:02,9.2,0.46,39.97,44.77,54612.5
2026-06-26 12:12,9.868,0.66,41.1,49.91,54612.5
2026-06-26 12:22,9.564,0.59,41.22,43.69,54612.5
2026-06-26 12:32,9.06,0.42,42.01,43.67,54612.5
2026-06-26 12:42,8.904,0.38,42.5,38.62,49184.2
2026-06-26 12:52,8.52,0.25,39.78,46.17,34200.0
2026-06-26 13:02,8.9,0.36,38.93,46.0,47079.2
2026-06-26 13:12,8.936,0.38,39.74,45.23,49316.7
2026-06-26 13:22,9.104,0.43,39.65,44.53,54612.5
2026-06-26 13:32,9.524,0.57,41.03,42.41,54612.5
2026-06-26 13:42,9.012,0.4,41.04,41.59,51294.2
2026-06-26 13:52,9.364,0.53,40.78,42.85,54612.5
2026-06-26 14:17,9.496,0.57,43.29,37.94,54612.5
2026-06-26 14:27,9.272,0.5,42.8,40.74,54612.5
2026-06-26 14:52,8.372,0.21,39.0,46.84,36265.0
2026-06-26 15:16,8.112,0.15,35.74,56.83,19178.3
2026-06-26 15:53,7.888,0.1,33.44,66.68,12967.5
2026-06-26 17:20,3.34,0.03,29.74,77.13,4187.5
2026-06-26 18:18,3.252,0.01,28.07,87.05,1633.3
2026-06-27 00:01,0.156,0.0,24.91,100.0,0.0
2026-06-27 00:19,0.156,0.0,24.81,100.0,0.0
