timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-07-01 07:19,0.428,0.0,25.7,100.0,1.7
2026-07-01 07:29,3.46,0.04,33.53,94.48,5744.2
2026-07-01 07:39,3.44,0.04,32.42,95.59,5328.3
2026-07-01 07:49,3.356,0.03,26.02,96.61,3606.7
2026-07-01 07:59,3.336,0.02,24.91,95.89,3054.2
2026-07-01 08:09,3.456,0.04,32.1,94.78,5630.8
2026-07-01 08:19,4.5,0.07,42.87,94.32,9300.0
2026-07-01 08:29,4.556,0.07,43.21,96.13,9060.8
2026-07-01 08:39,8.22,0.13,44.4,93.67,16300.0
2026-07-01 08:49,8.268,0.14,45.0,93.62,16898.3
2026-07-01 08:59,8.332,0.16,45.51,94.9,20739.2
2026-07-01 09:09,8.288,0.16,45.27,95.23,20106.7
2026-07-01 09:19,8.188,0.14,45.05,95.34,17920.0
2026-07-01 09:29,8.424,0.17,45.53,95.59,22133.3
2026-07-01 09:39,8.568,0.21,45.58,94.96,26840.8
2026-07-01 09:49,8.02,0.11,45.21,94.73,13590.0
2026-07-01 09:59,8.148,0.14,45.44,95.33,18051.7
2026-07-01 10:08,8.008,0.11,45.69,95.51,13450.8
2026-07-01 10:18,8.3,0.16,44.6,94.97,21921.7
2026-07-01 10:28,8.068,0.12,45.51,95.77,15940.8
2026-07-01 10:38,3.356,0.04,33.44,95.57,5951.7
2026-07-01 10:48,3.336,0.03,29.59,96.15,4661.7
2026-07-01 10:58,7.944,0.1,45.1,96.06,14036.7
2026-07-01 11:08,7.952,0.1,44.94,93.71,13833.3
2026-07-01 11:18,7.68,0.08,44.3,94.03,10812.5
2026-07-01 11:28,4.32,0.05,38.54,94.95,7504.2
2026-07-01 11:38,7.42,0.08,45.79,96.53,10770.0
2026-07-01 11:48,7.832,0.09,45.57,93.59,11800.8
2026-07-01 11:58,8.672,0.24,45.06,93.04,30896.7
2026-07-01 12:08,8.908,0.32,45.34,89.72,39279.2
2026-07-01 12:18,8.98,0.35,44.25,80.6,43605.8
2026-07-01 12:28,8.908,0.33,45.72,84.4,41369.2
2026-07-01 12:38,8.584,0.25,45.06,94.72,30764.2
2026-07-01 12:48,8.62,0.25,45.75,96.32,31201.7
2026-07-01 12:58,8.688,0.27,44.61,94.47,33562.5
2026-07-01 13:08,8.672,0.28,45.42,94.67,35200.0
2026-07-01 13:18,8.404,0.21,188.88,100.0,26890.8
2026-07-01 13:28,7.928,0.1,44.98,94.06,13644.2
2026-07-01 13:38,7.644,0.08,44.23,93.64,11307.5
2026-07-01 13:48,7.692,0.08,45.19,96.13,10539.2
2026-07-01 13:58,4.104,0.05,32.78,93.12,5829.2
2026-07-01 14:08,8.016,0.11,44.35,94.37,14937.5
2026-07-01 14:18,8.136,0.14,44.73,93.01,17858.3
2026-07-01 14:28,7.916,0.1,44.32,95.06,12338.3
2026-07-01 14:38,3.664,0.04,31.53,93.32,5077.5
2026-07-01 14:48,7.984,0.11,44.49,96.02,15494.2
2026-07-01 14:58,8.144,0.14,44.32,93.56,17942.5
2026-07-01 15:08,8.08,0.13,45.28,93.67,15757.5
2026-07-01 15:18,7.824,0.09,44.51,96.71,10809.2
2026-07-01 15:28,8.016,0.12,44.81,96.05,16474.2
2026-07-01 15:38,8.068,0.13,45.69,95.15,16684.2
2026-07-01 15:48,8.084,0.12,45.65,95.18,16563.3
2026-07-01 15:58,7.928,0.1,44.38,95.63,12975.0
2026-07-01 16:10,6.792,0.07,42.96,95.96,8926.7
2026-07-01 16:13,6.772,0.07,25.72,100.0,9271.7
2026-07-01 16:22,6.416,0.07,25.6,100.0,8788.3
2026-07-01 16:26,6.308,0.07,25.64,100.0,8681.7
2026-07-01 16:29,6.264,0.07,25.61,100.0,8577.5
2026-07-01 16:37,6.952,0.07,25.78,100.0,8956.7
2026-07-01 16:52,3.3,0.03,25.45,100.0,3591.7
2026-07-01 16:56,3.748,0.05,38.07,93.79,7418.3
2026-07-01 17:06,3.272,0.01,25.28,100.0,1835.8
2026-07-01 17:15,3.288,0.02,25.22,100.0,2823.3
2026-07-01 17:23,3.3,0.03,25.25,100.0,3622.5
2026-07-01 17:39,3.288,0.02,25.23,100.0,2962.5
2026-07-01 17:44,3.296,0.02,25.17,100.0,3375.8
