timestamp,voltage_V,current_A,temp_C,humidity_pct,light_lux
2026-06-24 11:28,2.208,0.0,27.58,88.19,55.0
2026-06-24 11:38,9.928,0.71,45.02,56.68,54612.5
2026-06-24 11:48,9.392,0.53,44.8,58.15,54612.5
2026-06-24 11:58,10.156,0.8,45.27,56.03,54612.5
2026-06-24 12:08,9.972,0.75,45.57,54.86,54612.5
2026-06-24 12:18,9.592,0.61,45.57,58.45,54612.5
2026-06-24 12:28,9.232,0.48,44.43,58.78,54612.5
2026-06-24 12:38,9.472,0.56,45.46,56.97,54612.5
2026-06-24 12:48,9.096,0.43,44.33,59.8,54612.5
2026-06-24 12:58,9.28,0.5,44.81,59.3,54612.5
2026-06-24 13:08,9.088,0.43,45.64,55.9,54612.5
2026-06-24 13:18,8.412,0.22,45.3,95.25,28268.3
2026-06-24 13:28,8.588,0.26,45.14,95.46,34146.7
2026-06-24 13:38,8.236,0.17,45.3,93.54,22373.3
2026-06-24 13:48,8.356,0.21,44.26,95.43,26983.3
2026-06-24 13:58,8.832,0.34,44.66,90.14,39169.2
2026-06-24 14:07,8.632,0.28,44.95,95.28,35253.3
2026-06-24 14:17,8.792,0.33,44.67,83.6,42697.5
2026-06-24 14:27,8.448,0.23,44.56,94.15,29382.5
2026-06-24 14:37,8.452,0.23,44.3,96.52,28843.3
2026-06-24 14:47,8.364,0.21,44.64,96.38,26232.5
2026-06-24 14:57,8.324,0.19,45.16,94.49,24203.3
2026-06-24 15:07,8.288,0.18,45.68,96.46,23179.2
2026-06-24 15:17,8.276,0.18,44.22,96.6,22980.8
2026-06-24 15:27,8.208,0.17,44.25,94.07,21557.5
2026-06-24 15:37,8.212,0.16,45.01,93.29,20500.8
2026-06-24 15:47,8.128,0.14,45.52,96.87,18388.3
2026-06-24 15:57,8.032,0.12,45.43,94.45,15807.5
2026-06-24 16:07,7.956,0.11,44.62,95.9,14048.3
2026-06-24 16:17,7.944,0.11,44.85,95.67,13540.0
2026-06-24 16:27,7.744,0.09,44.62,96.51,10994.2
2026-06-24 16:37,5.54,0.06,40.84,95.94,8112.5
2026-06-24 16:47,4.244,0.05,35.08,96.89,6430.0
2026-06-24 16:57,3.472,0.03,28.87,96.09,4354.2
2026-06-24 17:07,3.324,0.03,27.11,94.45,4026.7
2026-06-24 17:17,3.28,0.03,25.94,95.27,3465.0
2026-06-24 17:27,3.268,0.02,24.87,95.46,3036.7
2026-06-24 17:37,3.256,0.02,22.9,94.78,2604.2
2026-06-24 17:47,3.252,0.02,23.16,93.16,2339.2
2026-06-24 17:57,3.256,0.02,21.94,93.43,2170.0
2026-06-24 18:07,3.252,0.01,20.28,93.58,1522.5
2026-06-24 18:17,3.22,0.01,18.01,95.54,1004.2
